sgemfa|Super Gem Fighter: Mini Mix (Asia 970904)|16.1M
sgemfh|Super Gem Fighter: Mini Mix (Hispanic 970904)|15.7M
sgladiat|Gladiator 1984|55.7K
sgmast|Super Masters Golf|1,002.2K
sgunner|Steel Gunner|2.0M
sgunner2|Steel Gunner 2 (US)|2.8M
sgunnr2j|Steel Gunner 2 (Japan)|2.8M
shackled|Shackled (US)|270.7K
shadfrce|Shadow Force (US Version 2)|5.0M
shadowld|Shadow Land|882.4K
shadoww|Shadow Warriors (World set 1)|1.0M
shadowwa|Shadow Warriors (World set 2)|1.0M
shangha2|Shanghai II (Japan)|129.6K
shangha3|Shanghai III (Japan)|976.3K
shanghai|Shanghai (Japan)|142.4K
shangkid|Shanghai Kid|143.7K
shangon|Super Hang-On|783.7K
shangonb|Super Hang-On (bootleg)|652.2K
shanhigw|Shanghai - The Great Wall - Shanghai Triple Threat|4.3M
shaolins|Shao-Lin's Road|49.9K
sharkatt|Shark Attack|17.3K
sharrier|Space Harrier|734.9K
shdancbl|Shadow Dancer (bootleg)|1.4M
shdancer|Shadow Dancer (US)|1.6M
shdancrb|Shadow Dancer (Rev.B)|1.6M
shdancrj|Shadow Dancer (Japan)|1.6M
sheriff|Sheriff|9.2K
shienryu|Shienryu|6.3M
shimpacp|Super High Impact (prototype, rev 5.0 09-15-91)|2.1M
shimpact|Super High Impact (rev LA1 09-30-91)|2.2M
shinobi|Shinobi (set 1)|474.4K
shinobia|Shinobi (set 2)|478.2K
shinobib|Shinobi (set 3)|496.9K
shinobl|Shinobi (bootleg)|455.3K
shippumd|Shippu Mahou Daisakusen (Japan)|2.5M
shiryu2|Strider Hiryu 2 (JAPAN 991213)|20.2M
shisen|Shisensho - Joshiryo-Hen (Japan)|659.6K
shisen2|Shisensho II|875.7K
shocking|Shocking|1.4M
shocktr2|Shock Troopers - 2nd Squad|28.0M
shocktra|Shock Troopers (set 2)|19.3M
shocktro|Shock Troopers (set 1)|19.3M
shogwarr|Shogun Warriors|5.4M
shollow|Satan's Hollow (set 1)|44.9K
shollow2|Satan's Hollow (set 2)|44.8K
shootbul|Shoot the Bull|18.7K
shootgal|Shooting Gallery|17.7K
shootoub|Shoot Out (Korean Bootleg)|74.8K
shootouj|Shoot Out (Japan)|74.8K
shootout|Shoot Out (US)|94.3K
shougi|Shougi|25.0K
shougi2|Shougi 2|27.9K
showdown|Showdown (version 5.0)|221.9K
shrike|Shrike Avenger (prototype)|90.7K
shtngmst|Shooting Master|162.8K
shtrider|Shot Rider|46.8K
shuffle|Shuffleboard|6.1K
shufshot|Shuffleshot (v1.39)|6.5M
shuuz|Shuuz (version 8.0)|812.6K
shuuz2|Shuuz (version 7.1)|810.6K
sia2650|Super Invader Attack|5.8K
sichuan2|Sichuan II (hack[Q]) (set 1)|659.6K
sichuana|Sichuan II (hack[Q]) (set 2)|659.6K
sicv|Space Invaders (CV Version)|5.6K
sidearjp|Side Arms - Hyper Dyne (Japan)|310.9K
sidearmr|Side Arms - Hyper Dyne (US)|310.9K
sidearms|Side Arms - Hyper Dyne (World)|311.0K
sidepckt|Side Pocket (World)|87.3K
sidepctb|Side Pocket (bootleg)|89.8K
sidepctj|Side Pocket (Japan)|75.8K
sidetrac|Side Track|5.4K
silentd|Silent Dragon (World)|2.8M
silentdj|Silent Dragon (Japan)|2.8M
silkroad|The Legend of Silkroad|11.7M
silkworm|Silk Worm (set 1)|329.6K
silkwrm2|Silk Worm (set 2)|329.8K
silvland|Silver Land|21.5K
simps2pa|The Simpsons (2 Players alt)|2.4M
simps2pj|The Simpsons (2 Players Japan)|2.4M
simpsn2p|The Simpsons (2 Players)|2.4M
simpsons|The Simpsons (4 Players)|2.4M
sindbadm|Sindbad Mystery|43.3K
sinista1|Sinistar (prototype version)|47.7K
sinista2|Sinistar (revision 2)|48.4K
sinistar|Sinistar (revision 3)|48.4K
sinvasn|Space Invasion (Europe)|133.6K
sinvasnb|Space Invasion (bootleg)|134.0K
sinvemag|Super Invaders (EMAG)|5.5K
sinvzen|Super Invaders (Zenitone-Microsec)|7.5K
sisv|Space Invaders (SV Version)|5.7K
sisv2|Space Invaders (SV Version 2)|5.8K
sitv|Space Invaders (TV Version)|5.9K
skingam2|The Irem Skins Game (US set 2)|1.7M
skingame|The Irem Skins Game (US set 1)|1.7M
skullfng|Skull Fang (Europe 1.13)|10.7M
skullfngj|Skull Fang (Japan 1.09)|10.7M
skullxb1|Skull and Crossbones (rev 1)|1.2M
skullxb2|Skull and Crossbones (rev 2)|1.2M
skullxb3|Skull and Crossbones (rev 3)|1.2M
skullxb4|Skull and Crossbones (rev 4)|1.2M
skullxbo|Skull and Crossbones (rev 5)|1.2M
skyadvnj|Sky Adventure (Japan)|986.1K
skyadvnt|Sky Adventure (World)|986.1K
skyadvnu|Sky Adventure (US)|986.5K
skyalert|Sky Alert|1.1M
skyarmy|Sky Army|23.2K
skybase|Sky Base|21.7K
skybump|Sky Bumper|23.9K
skychut|Sky Chuter|8.1K
skydiver|Sky Diver|6.8K
skyfox|Sky Fox|133.1K
skykid|Sky Kid (New Ver.)|50.8K
skykidd|Sky Kid (60A1 Ver.)|50.9K
skykiddo|Sky Kid Deluxe (set 2)|62.6K
skykiddx|Sky Kid Deluxe (set 1)|62.7K
skykido|Sky Kid (Old Ver.)|50.7K
skylancr|Sky Lancer|19.9K
skyraid|Sky Raider|6.7K
skyraidr|Sky Raiders|17.7K
skyshark|Sky Shark (US)|284.6K
skyskipr|Sky Skipper|34.8K
skysmash|Sky Smasher|689.6K
skysoldr|Sky Soldiers (US)|943.9K
skywolf|Sky Wolf (set 1)|81.3K
skywolf2|Sky Wolf (set 2)|81.3K
slamdnk2|Slam Dunk 2 (ver JAA)|17.6M
slammast|Saturday Night Slam Masters (World 930713)|6.3M
slammasu|Saturday Night Slam Masters (US 930713)|6.3M
slapbtjp|Slap Fight (Japan bootleg)|147.6K
slapbtuk|Slap Fight (English bootleg)|147.7K
slapfigh|Slap Fight|148.8K
slapshot|Slap Shot (Japan)|1.9M
sleague|Super Major League (US)|9.7M
sliksh17|Slick Shot (V1.7)|158.6K
slikshot|Slick Shot (V2.2)|158.9K
slipstrm|Slipstream|2.4M
slither|Slither (set 1)|16.4K
slithera|Slither (set 2)|16.4K
slmdunkj|Slam Dunk (Japan ver. JAA))|6.4M
slyspy|Sly Spy (US revision 3)|548.2K
slyspy2|Sly Spy (US revision 2)|548.2K
smashtv|Smash T.V. (rev 8.00)|706.6K
smashtv4|Smash T.V. (rev 4.00)|705.7K
smashtv5|Smash T.V. (rev 5.00)|706.0K
smashtv6|Smash T.V. (rev 6.00)|706.1K
smbomb|Super Muscle Bomber: The International Blowout (Japan 940831)|12.7M
smbombr1|Super Muscle Bomber: The International Blowout (Japan 940808)|12.7M
smgolf|Vs. Stroke and Match Golf (Men Version)|31.0K
smgolfb|Vs. Stroke and Match Golf (Men set 2)|27.4K
smgolfj|Vs. Stroke and Match Golf (Men Version) (Japan)|31.8K
smooncrs|Super Moon Cresta|16.0K
snakepit|Snake Pit|46.7K
snakjack|Snacks'n Jaxson|57.7K
snapjack|Snap Jack|24.3K
sncwgltd|Sonic Wings Limited (JAPAN)|8.3M
sngkace|Sengoku Ace (Japan)|2.7M
snowbalt|Snow Board Championship (set 2)|5.3M
snowboar|Snow Board Championship (set 1)|6.1M
snowbro2|Snow Bros. 2 - With New Elves - Otenki Paradise|1.7M
snowbroa|Snow Bros. - Nick &amp; Tom (set 2)|282.8K
snowbrob|Snow Bros. - Nick &amp; Tom (set 3)|282.9K
snowbroj|Snow Bros. - Nick &amp; Tom (Japan)|283.0K
snowbros|Snow Bros. - Nick &amp; Tom (set 1)|282.9K
socbrawl|Soccer Brawl|3.6M
soccer|Atari Soccer|10.8K
soccerss|Soccer Superstars (ver JAA)|6.8M
sokonuke|Sokonuke Taisen Game (Japan)|1.6M
sokyugrt|Soukyugurentai - Terra Diver|10.8M
solarfox|Solar Fox|34.0K
solarq|Solar Quest|12.0K
solarwar|Solar-Warrior|390.9K
soldamj|Soldam (Japan)|986.6K
soldivid|Sol Divide - The Sword Of Darkness|13.8M
solfight|Solar Fight|8.6K
solfigtr|Solitary Fighter (World)|1.6M
solomon|Solomon's Key (Japan)|105.7K
solvalou|Solvalou (Japan)|3.1M
sonic|Segasonic the Hedgehog (Japan rev. C)|4.9M
sonicbom|Sonic Boom|469.7K
sonicp|Segasonic the Hedgehog (Japan prototype)|4.0M
sonicwi|Sonic Wings (Japan)|2.0M
sonicwi2|Aero Fighters 2 / Sonic Wings 2|5.9M
sonicwi3|Aero Fighters 3 / Sonic Wings 3|9.5M
sonofphx|Son of Phoenix|81.9K
sonson|Son Son|63.2K
sonsonj|Son Son (Japan)|63.7K
sos|SOS|4.1K
sotsugyo|Sotsugyo Shousho|1,022.9K
soukobdx|Souko Ban Deluxe (Japan)|225.7K
soulclbr|Soul Calibur (SOC1-VER.A)|36.7M
souledga|Soul Edge (SO3-VER.A)|16.8M
souledgb|Soul Edge (SO1-VER.A)|16.8M
souledge|Soul Edge Ver. II (SO4-VER.C)|17.5M
spacbatt|Space Battle|17.9K
spacbeam|Space Beam|5.6K
spacduel|Space Duel|19.5K
spaceat2|Space Attack II|7.0K
spaceatt|Space Attack|5.5K
spacebrd|Space Bird (bootleg)|14.0K
spacecho|Space Echo|13.7K
spacecr|Space Cruiser|50.6K
spacedem|Space Demon|15.2K
spacedx|Space Invaders DX (US) v2.1|517.1K
spacedxj|Space Invaders DX (Japan) v2.1|517.1K
spacedxo|Space Invaders DX (Japan) v2.0|515.0K
spacefb|Space Firebird (Nintendo)|14.1K
spacefbb|Space Firebird (bootleg)|13.8K
spacefbg|Space Firebird (Gremlin)|14.9K
spacefev|Space Fever (New Ver.)|7.2K
spacefrt|Space Fortress|23.1K
spacegun|Space Gun (World)|3.0M
spaceint|Space Intruder|5.2K
spaceod|Space Odyssey|38.7K
spaceph|Space Phantoms|9.5K
spaceplt|Space Pilot|27.7K
spaceskr|Space Seeker|30.2K
spacetrk|Space Trek (upright)|13.9K
spacewar|Space Wars|3.9K
spacewr3|Space War Part 3|7.5K
spacezap|Space Zap|11.9K
spacfura|Space Fury (revision A)|26.0K
spacfury|Space Fury (revision C)|26.3K
spang|Super Pang (World)|633.4K
sparkman|Spark Man (v 2.0)|306.7K
sparkz|Sparkz (prototype)|814.1K
spartanx|Spartan X (Japan)|90.4K
spatter|Spatter|79.3K
spbactn|Super Pinball Action (US)|678.2K
spbactnj|Super Pinball Action (Japan)|678.0K
spceking|Space King|6.0K
spcenctr|Space Encounters|11.7K
spcewarl|Space War (Leijac)|5.5K
spcewars|Space War (Sanritsu)|7.9K
spcforc2|Space Force (set 2)|12.9K
spcforce|Space Force|14.2K
spcfrcii|Special Forces II|19.8K
spcinv95|Space Invaders '95 - Attack Of The Lunar Loonies (World)|4.3M
spcinvdj|Space Invaders DX (Japan F3 version)|1.3M
spcking2|Space King 2|5.7K
spclaser|Space Laser|5.3K
spclforc|Special Forces|19.8K
spclorda|Space Lords (alternate)|4.0M
spclords|Space Lords|4.0M
spcnv95u|Space Invaders '95 - Attack Of The Lunar Loonies (US)|4.3M
spcpostn|Space Position (Japan)|120.3K
spdball|Speed Ball (prototype)|35.3K
spdbuggy|Speed Buggy|216.1K
spdcoin|Speed Coin (prototype)|10.1K
spdodgeb|Super Dodge Ball (US)|316.1K
speakres|Speak and Rescue|12.6K
spectar|Spectar (revision 3)|9.6K
spectar1|Spectar (revision 1[Q])|9.9K
speedatk|Speed Attack!|27.7K
speedbal|Speed Ball|75.0K
speedfrk|Speed Freak|7.1K
speedspn|Speed Spin|638.8K
spelnkrj|Spelunker (Japan)|105.0K
spelunk2|Spelunker II|133.3K
spelunkr|Spelunker|105.0K
spf2t|Super Puzzle Fighter 2 Turbo (USA 960620)|5.2M
spf2xj|Super Puzzle Fighter 2 X (Japan 960531)|5.2M
spiders|Spiders (set 1)|25.0K
spiders2|Spiders (set 2)|24.9K
spidey|Spider-Man: The Videogame (US)|6.2M
spideyj|Spider-Man: The Videogame (World)|6.2M
spiero|Super Pierrot (Japan)|45.9K
spiker|Spiker|44.1K
spinlbrj|Spinal Breakers (Japan)|2.2M
spinlbrk|Spinal Breakers (World)|2.2M
spinlbru|Spinal Breakers (US)|2.2M
spinmast|Spin Master / Miracle Adventure|4.4M
splash|Splash! (Ver. 1.2 World)|2.0M
splat|Splat!|38.7K
splatter|Splatter House (Japan)|1.1M
splndrbt|Splendor Blast|101.8K
spnchotj|Super Punch-Out!! (Japan)|171.3K
spnchout|Super Punch-Out!!|171.6K
spool3|Super Pool III (World[Q])|97.3K
spool3i|Super Pool III (I-Vics)|97.3K
sprcros2|Super Cross 2 (Japan)|99.4K
springer|Springer|21.5K
sprint1|Sprint 1|6.7K
sprint2|Sprint 2 (set 1)|6.9K
sprint2a|Sprint 2 (set 2)|7.0K
sprint4|Sprint 4 (set 1)|7.3K
sprint4a|Sprint 4 (set 2)|6.6K
sprint8|Sprint 8|3.7K
sprint8a|Sprint 8 (play tag and chase)|6.2K
sprtmtch|Sports Match|129.2K
sptrekct|Space Trek (cocktail)|14.0K
spy|S.P.Y. - Special Project Y (World ver. N)|982.9K
spyhnt2a|Spy Hunter 2 (rev 1)|352.5K
spyhunt|Spy Hunter|103.2K
spyhunt2|Spy Hunter 2 (rev 2)|354.5K
spyu|S.P.Y. - Special Project Y (US ver. M)|982.7K
sqbert|Faster, Harder, More Challenging Q*bert (prototype)|32.9K
sqixbl|Super Qix (bootleg)|138.6K
squash|Squash|1.2M
sranger|Super Ranger (v2.0)|166.6K
srangerb|Super Ranger (bootleg)|181.4K
srangerw|Super Ranger (WDK)|167.9K
srdarwin|Super Real Darwin (World)|187.2K
srdarwnj|Super Real Darwin (Japan)|187.2K
srdmissn|S.R.D. Mission|88.4K
srmp2|Super Real Mahjong Part 2 (Japan)|846.4K
srmp3|Super Real Mahjong Part 3 (Japan)|2.0M
srmp4|Super Real Mahjong PIV (Japan)|7.3M
srmp4o|Super Real Mahjong PIV (Japan, older set)|7.3M
srmp7|Super Real Mahjong P7 (Japan)|33.4M
srumbler|The Speed Rumbler (set 1)|344.3K
srumblr2|The Speed Rumbler (set 2)|344.2K
ssanchan|Sanrin San Chan (Japan)|79.4K
sscandal|Seishun Scandal (Japan)|82.2K
ssf2|Super Street Fighter 2: The New Challengers (World 930911)|10.3M
ssf2a|Super Street Fighter 2: The New Challengers (Asia 931005)|10.3M
ssf2ar1|Super Street Fighter 2: The New Challengers (Asia 930914)|10.3M
ssf2j|Super Street Fighter 2: The New Challengers (Japan 931005)|10.3M
ssf2jr1|Super Street Fighter 2: The New Challengers (Japan 930911)|10.3M
ssf2jr2|Super Street Fighter 2: The New Challengers (Japan 930910)|10.3M
ssf2t|Super Street Fighter 2 Turbo (World 940223)|12.0M
ssf2ta|Super Street Fighter 2 Turbo (Asia 940223)|12.0M
ssf2tb|Super Street Fighter 2: The Tournament Battle (World 931119)|10.1M
ssf2tbj|Super Street Fighter 2: The Tournament Battle (Japan 930910)|9.9M
ssf2tu|Super Street Fighter 2 Turbo (USA 940323)|11.3M
ssf2tur1|Super Street Fighter 2 Turbo (USA 940223)|12.0M
ssf2u|Super Street Fighter 2: The New Challengers (USA 930911)|10.3M
ssf2xj|Super Street Fighter 2 X: Grand Master Challenge (Japan 940223)|12.0M
sshangha|Super Shanghai Dragon's Eye (Japan)|1.7M
sshanghb|Super Shanghai Dragon's Eye (World, bootleg)|1.7M
sshooter|Sharpshooter (Rev 1.7)|4.6M
sshot137|Shuffleshot (v1.37)|6.5M
ssi|Super Space Invaders '91 (World)|585.6K
ssideki|Super Sidekicks / Tokuten Ou|3.7M
ssideki2|Super Sidekicks 2 - The World Championship / Tokuten Ou 2 - Real Fight Football|7.1M
ssideki3|Super Sidekicks 3 - The Next Glory / Tokuten Ou 3 - eikoue no michi|10.0M
ssideki4|Ultimate 11 - The SNK Football Championship / Tokuten Ou - Honoo no Libero, The|13.6M
sslam|Super Slam|1.5M
ssmissin|S.S. Mission|1,008.2K
ssoldier|Superior Soldiers (US)|4.4M
ssonicbr|SegaSonic Bros (Japan, prototype)|223.7K
ssozumo|Syusse Oozumou (Japan)|149.6K
sspacaho|Space Attack - Head On|12.9K
sspacat2|Space Attack (upright, older)|7.3K
sspacatc|Space Attack (cocktail)|7.3K
sspaceat|Space Attack (upright)|7.2K
sspeedr|Super Speed Race|5.0K
sspirits|Scramble Spirits|740.9K
sspring1|Super Sprint (German, rev 1)|321.7K
ssprint|Super Sprint (rev 4)|322.4K
ssprint1|Super Sprint (rev 1)|321.6K
ssprint3|Super Sprint (rev 3)|321.6K
ssprintf|Super Sprint (French)|321.8K
ssprintg|Super Sprint (German, rev 2)|321.7K
ssprints|Super Sprint (Spanish)|321.8K
ssrdrabd|Sunset Riders (Asia 2 Players ver. ABD)|2.2M
ssrdrebc|Sunset Riders (World 2 Players ver. EBC)|2.2M
ssrdrebd|Sunset Riders (World 2 Players ver. EBD)|2.2M
ssrdrjbd|Sunset Riders (Japan 2 Players ver. JBD)|2.2M
ssrdruac|Sunset Riders (US 4 Players ver. UAC)|2.2M
ssrdrubc|Sunset Riders (US 2 Players ver. UBC)|2.2M
ssrdruda|Sunset Riders (US 4 Players ver. UDA)|2.2M
ssriders|Sunset Riders (World 4 Players ver. EAC)|2.2M
ssrj|Super Speed Race Junior (Japan)|28.6K
sss|Steep Slope Sliders|11.1M
sstingry|Super Stingray|117.6K
sstrangr|Space Stranger|7.0K
sstrike|Super Strike Bowling|333.5K
sstriker|Sorcer Striker (World)|1.3M
sstrngr2|Space Stranger 2|6.4K
stactics|Space Tactics|10.6K
stadhero|Stadium Hero (Japan)|282.7K
stagger1|Stagger I (Japan)|803.8K
stakwin|Stakes Winner / Stakes Winner - GI kinzen seihae no michi|3.8M
stakwin2|Stakes Winner 2|10.9M
starblad|Starblade|3.2M
starcas|Star Castle (version 3)|7.1K
starcas1|Star Castle (older)|7.0K
starcase|Star Castle (Mottoeis)|7.0K
starcasp|Star Castle (prototype)|7.1K
starcrus|Star Cruiser|4.1K
starfigh|Star Fighter (v1)|332.9K
starfira|Star Fire (set 2)|16.0K
starfire|Star Fire (set 1)|16.2K
starforc|Star Force|81.5K
starfore|Star Force (encrypted)|86.8K
stargate|Stargate|34.6K
starglad|Star Gladiator (USA 960627)|10.7M
stargrds|Star Guards|130.3K
starhawk|Star Hawk|3.7K
starjack|Star Jacker (Sega)|48.0K
starjacs|Star Jacker (Stern)|49.3K
starlstr|Vs. Star Luster|28.2K
starshp1|Starship 1|5.8K
starshpp|Starship 1 (prototype[Q])|6.9K
starswep|Star Sweep (STP1-VER.A)|3.0M
startrek|Star Trek|42.3K
starw|Star Wars|5.2K
starwar1|Star Wars (rev 1)|45.5K
starwars|Star Wars (rev 2)|45.5K
statriv2|Triv Two|43.8K
stdragon|Saint Dragon|1.0M
steelta1|Steel Talons (rev 1)|863.3K
steeltag|Steel Talons (German, rev 2)|863.9K
steeltal|Steel Talons (rev 2)|863.8K
steeltap|Steel Talons (prototype)|850.5K
stellcas|Stellar Castle (Elettronolo)|7.0K
stfight|Street Fight (Germany)|227.6K
stg|Strike Gunner S.T.G|1.7M
stinger|Stinger|48.7K
stinger2|Stinger (prototype[Q])|49.2K
stkclmns|Stack Columns (Japan)|637.4K
stlforce|Steel Force|1.2M
stmblade|Storm Blade (US)|7.3M
stocker|Stocker|31.1K
stoffy|Super Toffy|88.1K
stompin|Stompin'|72.1K
stoneage|Stoneage|1.9M
stoneba2|Stone Ball (2 Players)|3.1M
stonebal|Stone Ball (4 Players)|3.1M
storming|Storming Party - Riku Kai Kuu Saizensen|159.3K
strahl|Koutetsu Yousai Strahl (Japan set 1)|1.4M
strahla|Koutetsu Yousai Strahl (Japan set 2)|1.4M
stratab|Strata Bowling (V3)|331.1K
stratab1|Strata Bowling (V1)|331.1K
stratgys|Strategy X (Stern)|21.3K
stratgyx|Strategy X|21.5K
stratof|Raiga - Strato Fighter (US)|747.7K
stratvox|Stratovox|13.0K
streakng|Streaking|14.2K
streets1|Street Smart (US version 1)|1.3M
streetsj|Street Smart (Japan version 1)|1.3M
streetsm|Street Smart (US version 2)|1.3M
streetsw|Street Smart (World version 1)|1.3M
strhoop|Street Hoop / Street Slam / Dunk Dream|5.0M
strider|Strider (US set 1)|2.0M
strider2|Strider 2 (USA 991213)|20.2M
striderj|Strider Hiryu (Japan set 1)|2.0M
stridr2a|Strider 2 (ASIA 991213)|20.2M
stridrja|Strider Hiryu (Japan set 2)|2.0M
stridrua|Strider (US set 2)|2.0M
strkforc|Strike Force (rev 1 02-25-91)|1,015.2K
strkzone|Strike Zone Baseball|135.9K
strnskil|Strength and Skill|46.5K
strtheat|Street Heat - Cardinal Amusements|16.9K
strvmstr|Super Trivia Master|173.4K
stunrn2e|S.T.U.N. Runner (rev 2, Europe)|704.1K
stunrn3e|S.T.U.N. Runner (rev 3, Europe)|704.0K
stunrun|S.T.U.N. Runner (rev 6)|704.5K
stunrun0|S.T.U.N. Runner (rev 0)|704.1K
stunrun2|S.T.U.N. Runner (rev 2)|704.4K
stunrun3|S.T.U.N. Runner (rev 3)|704.4K
stunrun4|S.T.U.N. Runner (rev 4)|704.2K
stunrun5|S.T.U.N. Runner (rev 5)|704.4K
stunrune|S.T.U.N. Runner (rev 5, Europe)|704.1K
stunrunj|S.T.U.N. Runner (rev 7, Japan)|703.8K
stunrunp|S.T.U.N. Runner (upright prototype)|704.8K
subhunt|Sub Hunter|6.1K
subroc3d|Subroc-3D|79.5K
subs|Subs|7.5K
sucasino|Super Casino|23.3K
suikoenb|Suikoenbu|16.4M
sundance|Sundance|7.3K
sunsetbl|Sunset Riders (bootleg 4 Players ver. ADD)|2.0M
supbtime|Super Burger Time (World)|566.0K
supbtimj|Super Burger Time (Japan)|566.1K
supdrapo|Super Draw Poker|15.2K
superbik|Superbike|20.0K
superbon|Super Bond|19.7K
superbug|Super Bug|6.6K
superchs|Super Chase - Criminal Termination (US)|8.5M
superg|Super Galaxians|10.0K
superinv|Super Invaders|5.4K
superman|Superman|1.2M
superpac|Super Pac-Man|16.3K
superpcm|Super Pac-Man (Midway)|16.3K
superqix|Super Qix|139.4K
superspy|The Super Spy|4.4M
supertnk|Super Tank|13.1K
supertr2|Super Triv II|139.7K
superx|Super-X (NTC)|1.7M
superxm|Super-X (Mitchell)|1.7M
suprglob|Super Glob|18.4K
suprleag|Super League|503.5K
suprloco|Super Locomotive|53.2K
suprmatk|Super Missile Attack|10.7K
suprmous|Super Mouse|17.7K
suprmrio|Vs. Super Mario Bros.|36.0K
suprridr|Super Rider|37.7K
suprslam|Super Slams|6.0M
supxevs|Vs. Super Xevious|80.7K
surpratk|Surprise Attack (Japan ver. M)|657.6K
survarts|Survival Arts (USA)|11.9M
survival|Survival|16.3K
sutapper|Tapper (Suntory)|85.4K
suzuk8h2|Suzuka 8 Hours 2 (Japan)|3.3M
suzuk8hj|Suzuka 8 Hours (Japan)|2.1M
suzuka8h|Suzuka 8 Hours (World[Q])|2.1M
suzume|Watashiha Suzumechan (Japan)|75.1K
svcboot|Snk Vs Capcom  - Svc Chaos (Bootleg)|41.3M
svf|Super Visual Football - European Sega Cup|7.2M
svolley|Super Volleyball (Japan)|378.4K
svolleyk|Super Volleyball (Korea)|382.4K
svolleyu|Super Volleyball (US)|382.2K
svolly91|Super Volley '91 (Japan)|1.4M
svs|Super Visual Soccer - Sega Cup (US)|7.2M
swarm|Swarm|10.4K
swat|SWAT|57.3K
swatpolc|SWAT Police|2.2M
swcourt|Super World Court (Japan)|1.4M
swimmer|Swimmer (set 1)|33.7K
swimmera|Swimmer (set 2)|34.6K
swimmerb|Swimmer (set 3)|34.6K
sws92|Super World Stadium '92 (Japan)|1.8M
sws92g|Super World Stadium '92 Gekitouban (Japan)|1.9M
sws93|Super World Stadium '93 (Japan)|1.9M
sws95|Super World Stadium '95 (Japan)|3.3M
sws96|Super World Stadium '96 (Japan)|3.3M
sws97|Super World Stadium '97 (Japan)|3.3M
sws99|Super World Stadium '99 (SS91-VER.A)|18.0M
sxevious|Super Xevious|42.9K
sxyreact|Pachinko Sexy Reaction (Japan)|20.4M
syvalion|Syvalion (Japan)|1.7M
szaxxon|Super Zaxxon|38.4K
tacscan|Tac-Scan|32.0K
tactcan2|Tactician (set 2)|25.2K
tactcian|Tactician (set 1)|24.8K
tagteam|Tag Team Wrestling|100.8K
tail2nos|Tail to Nose - Great Championship|703.1K
tailg|Tailgunner|7.0K
tangtang|Tang Tang (ver. 0526, 26-05-2000)|2.1M
tankbatt|Tank Battalion|8.2K
tankbust|Tank Busters|69.6K
tankfrce|Tank Force (US)|662.5K
tankfrcj|Tank Force (Japan)|662.5K
tantr|Tant-R (Puzzle and Action) (Japan)|893.3K
tantrbl|Tant-R (Puzzle and Action) (Japan) (bootleg set 1)|893.4K
tantrbl2|Tant-R (Puzzle and Action) (Japan) (bootleg set 2)|664.4K
taotaida|Tao Taido (set 2)|4.9M
taotaido|Tao Taido (set 1)|4.9M
tapper|Tapper (Budweiser)|86.3K
tappera|Tapper (alternate)|85.9K
targ|Targ|7.5K
targc|Targ (cocktail[Q])|7.1K
targeth|Target Hits|2.0M
tattass|Tattoo Assassins (US Prototype)|12.5M
tattassa|Tattoo Assassins (Asia Prototype)|12.5M
taxidrvr|Taxi Driver|45.6K
tazmani2|Tazz-Mania (set 2)|16.8K
tazmania|Tazz-Mania (set 1)|16.8K
tbowl|Tecmo Bowl (World[Q])|424.8K
tbowlj|Tecmo Bowl (Japan)|424.7K
tbyahhoo|Twin Bee Yahhoo! (ver JAA)|6.0M
tceptor|Thunder Ceptor|226.6K
tceptor2|Thunder Ceptor II|311.8K
tdfever|TouchDown Fever|395.1K
tdfever2|TouchDown Fever 2|527.2K
tdfeverj|TouchDown Fever (Japan)|394.9K
tdragon|Thunder Dragon|1.2M
tdragon2|Thunder Dragon 2 (9th Nov. 1993)|3.9M
tdragonb|Thunder Dragon (Bootleg)|620.1K
teamqb|John Elway's Team Quarterback|503.0K
teamqb2|John Elway's Team Quarterback (set 2)|503.0K
techromn|Tech Romancer (USA 980914)|37.4M
teddybb|TeddyBoy Blues (New Ver.)|81.7K
teddybbo|TeddyBoy Blues (Old Ver.)|82.7K
teedoff|Tee'd Off (Japan)|140.0K
teetert|Teeter Torture (prototype)|23.5K
tehkanwc|Tehkan World Cup|105.2K
tekipaki|Teki Paki|314.8K
tekken|Tekken (TE4-VER.C)|13.8M
tekken2|Tekken 2 Ver.B (TES3-VER.B)|20.0M
tekken2a|Tekken 2 Ver.B (TES2-VER.B)|20.0M
tekken2b|Tekken 2 (TES2-VER.A)|19.7M
tekken3|Tekken 3 (TET1-VER.E)|31.1M
tekkena|Tekken (TE2-VER.B)|13.8M
tekkenb|Tekken (TE1-VER.B)|13.8M
tekkentt|Tekken Tag Tournament (TEG3-VER.B)|57.7M
teljan|Tel Jan|10.3M
telmahjn|Telephone Mahjong (Japan 890111)|346.4K
tempest|Tempest (rev 3)|19.6K
tempest1|Tempest (rev 1)|19.5K
tempest2|Tempest (rev 2)|19.6K
tempest3|Tempest (rev [Q])|18.6K
temptube|Tempest Tubes|19.5K
tengai|Tengai - Sengoku Blade - Sengoku Ace Episode II|6.2M
teplus2j|Tetris Plus 2 (Japan)|6.8M
term2|Terminator 2 - Judgment Day (rev LA3 03-27-92)|4.3M
term2la1|Terminator 2 - Judgment Day (rev LA1 11-01-91)|4.3M
term2la2|Terminator 2 - Judgment Day (rev LA2 12-09-91)|4.3M
terracra|Terra Cresta (YM2203)|124.2K
terracrb|Terra Cresta (YM3526 set 2)|127.7K
terracre|Terra Cresta (YM3526 set 1)|128.9K
terraf|Terra Force|368.6K
